Zip Code,Region Name,Size Rank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02
395007,"Pueblo, CO",253,82024,82594,83180,83822,84499,85092,85809,86471,87200,87842,88364,88842,89405,89966,90500,90904,91292,91761,92079,92434,92668,93053,93387,93725,94103,94588,94978,95451,95894,96456,96877,97303,97762,98212,98922,99730,100569,101294,102182,102929,103495,103826,104340,105013,105670,106206,106532,106884,107342,107900,108349,108770,109222,109679,110037,110328,110681,111125,111508,111642,111665,111551,111492,111516,111572,111798,111985,112267,112516,112733,112924,113105,113396,113834,114410,114890,115355,115617,115905,116129,116327,116485,116824,117384,117865,118195,118359,118633,118884,119256,119774,120301,120836,121370,121821,122157,122352,122747,123109,123559,124010,124447,124687,124773,124933,125196,125448,125777,126290,126743,127300,127750,128271,128763,129285,129920,130470,130940,131394,131866,132369,132798,133124,133348,133583,133822,134106,134409,134811,135159,135504,135513,135375,135096,134929,134916,134836,134727,134506,134154,133301,132534,131727,131347,130908,130621,130347,129830,129348,128712,128112,127510,127513,127502,127446,127071,126862,126739,126435,126309,125992,125963,125802,125775,125511,125354,125395,125534,125456,125292,125175,125087,124998,124638,124557,124258,123914,123264,122567,121961,121514,120939,120388,119589,119017,118613,118164,117848,117603,117609,117576,117418,117207,117073,117032,117257,117582,117900,118354,118684,119161,119233,119316,119388,119688,120037,120423,120733,120894,120899,120644,120714,120560,121031,121342,121922,122101,122409,122703,122988,123142,123320,123598,123735,124081,124486,125228,125837,126657,127175,127684,128236,129192,130542,132018,133528,134836,135688,136307,136939,137725,138965,139907,141000,141782,142660,143247,143845,144457,145203,146159,147227,148415,149288,150830,152204,153756,154664,155977,157052,158417,159793,161220,162751,164044,165740,166796,168249,169997,172064,173932,175680,177614,179353,180625,181625,182819,183997,185422,186609,187562,188621,189717,191070,192131,193340,194870
394386,"Billings, MT",254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165570,165483,165322,165453,166164,167144,168095,168984,170100,171406,172345,173292,174052,175396,177128,178743,179670,180363,181213,182076,182650,182950,183697,184273,185062,185414,186041,186522,186637,186624,186548,187154,187631,188131,188685,189650,190719,191828,192231,192634,193824,195016,196178,196157,196643,197355,198537,199407,200161,200407,200673,200470,199415,198558,198009,198385,198432,198582,198209,198027,197654,197951,198579,199487,200698,201678,202119,202559,202829,203063,202945,202860,202802,202260,201939,201989,202734,202612,202672,201643,201665,201533,201921,202018,202298,203051,203563,203962,203899,204587,205399,207430,208766,209883,210253,211259,212321,213496,214354,215434,216414,217325,217560,217936,217980,219236,221581,223622,225458,226116,227919,229105,230090,231339,234374,236204,238980,239323,239985,239530,239730,240824,240668,240689,241201,242953,242914,242908,241219,241799,241504,241715,240645,239684,239845,240169,240689,239247,238980,239040,239742,239137,238492,239086,240968,242581,243535,244309,244381,244293,243649,243567,244650,245918,247231,247331,246162,245778,245106,245897,247298,249297,251439,251435,252036,252928,254811,255596,256619,257224,258934,259350,259488,259596,259702,261154,261473,261647,261025,261540,262236,262889
394406,"Bowling Green, KY",255,76297,76786,77428,77987,78528,78992,79484,80152,80983,81411,81617,81598,81909,82401,82864,83184,83532,83946,84431,84719,84870,85789,87006,88713,89373,89861,89751,90180,90501,90961,91291,91497,91522,91188,90933,90736,91158,91721,92748,93399,94192,94791,95171,95621,96050,96403,96616,96638,96850,96934,97115,97338,97571,97678,98013,98355,99021,99757,100355,100874,101280,101726,101839,101916,101888,102088,102157,102349,102438,102415,102398,102408,102578,102764,103073,103383,103803,104184,104446,104591,104635,104741,104894,105151,105350,105535,105766,105990,106224,106428,106849,107306,107782,108045,108287,108482,108825,109229,109765,110367,110921,111380,111926,112337,112760,113530,114507,115550,116179,116753,116979,117199,117258,117562,117459,117516,117699,118060,118305,118385,118457,118579,118965,119498,120107,120637,121420,122197,122726,122794,122940,123131,123480,123749,124078,124263,124502,124712,125041,125185,125278,125533,125644,125845,126068,126376,126425,126349,126288,126242,126141,126179,126464,126499,126490,126090,125820,125913,126241,126641,126436,126014,125354,124784,124677,124779,125006,124657,124151,122606,121400,120323,120259,120323,120533,120624,119780,119010,118005,118597,118991,119967,120125,120123,119905,119713,119603,119362,119358,119321,119528,119272,119213,119128,119294,119529,119700,119858,119901,119950,120254,120377,120681,120622,120547,120271,120126,120293,120327,120384,120411,120635,120922,121587,121826,122069,122360,123105,123872,123522,123194,122942,123453,124002,124250,124344,124574,125061,125450,125646,125888,127462,129054,130515,130901,131224,131716,132193,132783,133258,133953,134655,135403,135643,135902,136264,137029,137820,138712,139671,140665,141773,142746,143841,144774,145721,146688,147772,148904,150041,151024,151931,152630,153247,153804,154336,155053,155823,156584,156945,157328,157704,158373,159066,159980,160806,161770,162531,163175,163774,164295,164982,165504,165951,166142,166250,166196
394380,"Bend, OR",256,131459,132201,132868,133223,133531,133966,134635,135178,135743,136343,137131,138130,138926,139619,139969,140373,140848,141474,141759,142357,142915,143546,143455,143203,142814,142765,143586,145274,147062,147994,148826,149392,149996,150397,151232,151952,153032,154235,155102,155347,155191,155744,156446,157076,157544,158005,158678,159412,159963,160386,160818,161410,162378,163362,164444,165495,166757,168148,169333,170723,172035,173180,174042,174735,175450,176060,176800,177735,178575,179380,179930,180471,181182,182272,183449,184760,185747,186765,187511,188615,189903,191168,191685,191828,191961,192709,193751,194937,196867,199045,201530,203153,204766,206777,210874,215687,220293,224034,227403,230901,233655,236328,238837,242155,245577,249122,252442,255816,259659,265064,270707,276969,283075,289843,296578,302405,308401,314162,319503,324890,330572,332529,335399,337069,340413,342412,345064,349786,353150,355932,357885,359727,360254,361487,360816,359510,356111,352938,349041,345110,341908,338436,334253,328955,325541,321903,318393,314137,310729,306593,302275,295665,290286,283625,277505,270002,261292,255284,251615,249473,245796,242061,238935,236509,233029,231810,231333,232067,231544,228371,223004,217783,215403,215371,214563,214134,212899,210496,207118,204236,203955,205033,206506,207424,207669,205533,204127,202219,202135,202757,203877,205702,206423,207142,208444,209784,211070,213302,216265,220006,223271,226358,230608,234907,239392,243416,247647,253313,257821,262276,264549,267732,270671,273859,275906,276432,277481,279374,281365,282141,282454,283884,287284,289434,290781,291356,293332,297492,301402,304787,307439,309495,313744,316524,318309,320242,323512,328360,330022,330550,330953,332858,334541,337425,339676,342989,345877,348323,349682,350716,354398,357497,360360,361368,363931,365893,367888,368589,370098,371408,376040,379505,383420,383803,385766,387982,390236,392114,392684,395069,398327,402831,404290,405537,404002,405996,406109,408051,409196,410746,413520,415540,416810,417518,419290,422092,426601
394306,"Albany, GA",257,63427,63589,63729,63870,64018,64179,64346,64517,64720,64963,65258,65511,65763,66038,66376,66736,67056,67369,67685,68064,68420,68757,68993,69292,69576,69874,70138,70389,70731,71089,71478,71769,72033,72261,72535,72748,73016,73262,73545,73859,74153,74428,74638,74846,75070,75279,75604,75954,76350,76685,77032,77341,77644,77946,78263,78711,79217,79839,80227,80614,80875,81234,81522,81789,82052,82311,82582,82758,82893,82980,83145,83306,83496,83719,83984,84305,84529,84765,84967,85179,85308,85483,85735,86012,86234,86327,86460,86542,86749,86912,87108,87285,87457,87910,88310,88745,88908,89195,89616,90059,90443,90719,91034,91432,92049,91957,91831,91514,91891,92256,92315,92431,92501,92904,93199,93506,93598,93960,94319,94887,95284,95684,96152,96629,97151,97501,97913,98141,98465,98780,99223,99572,99789,99823,99836,99667,99712,99787,100112,100479,100776,100843,100671,100417,100166,100096,100152,100178,99921,99540,98742,97929,97099,96658,96267,95814,95186,94462,93590,92846,92112,91478,90918,90456,90015,89556,89128,88853,88704,88509,88291,87967,87677,87288,86956,86445,85981,85437,84994,84433,83755,83169,82692,82331,81964,81600,81279,81090,80869,80587,80264,80076,80034,79984,79970,79992,80083,80272,80423,80620,80840,81206,81599,81977,82336,82715,83102,83520,83942,84359,84815,85239,85712,86145,86607,87054,87493,87915,88372,88761,89169,89551,89956,90359,90723,91058,91373,91729,92156,92641,93082,93509,93863,94254,94641,95063,95495,95928,96363,96728,97054,97377,97708,98101,98511,98898,99247,99581,99897,100227,100499,100837,101223,101543,101853,102089,102464,102901,103409,103985,104573,105193,105709,106165,106545,106962,107269,107538,107716,107898,108069,108551,109183,109807,110072,110290,110504,110827,111187,111546,111852,112080,112242,112083,111758,111369,111267
395193,"Vineland, NJ",258,111199,111109,111038,110911,110824,110810,110942,111026,111064,111132,111254,111407,111420,111584,111797,112020,112174,112329,112342,112619,112759,112911,112702,112572,112558,112627,112615,112732,112931,113041,113106,112901,113051,113202,113784,114285,114871,115377,115910,116534,117143,117669,118158,118596,119159,119707,120119,120375,120724,121221,121957,122267,122317,122266,122461,123006,123180,123266,123151,123258,123815,124956,126519,127782,128429,128659,128520,128139,127851,127835,128411,128992,128141,125516,121441,118630,117363,117495,117994,118450,119013,119343,119519,119545,120088,121506,123562,125149,126346,126793,127686,128633,129733,130781,132075,133808,135992,138168,141010,144065,146586,149306,151035,153357,155325,158253,160865,163630,165737,168341,170148,172283,175042,178016,181097,183731,186904,189660,192289,194166,196732,198720,201141,203083,205386,207334,209545,211689,213537,214441,214730,214760,215179,215382,215767,215896,215569,215377,214832,214590,212960,210577,208311,208105,208092,209161,209265,209880,209299,207866,204722,199999,197606,198064,200637,200531,198879,194971,191179,186779,183875,181518,181843,183101,182875,180754,176806,173629,170957,169998,171014,171457,171526,170521,169612,168898,168925,169399,169290,169433,169829,171280,170627,169600,166788,164971,163075,162068,161685,160326,160559,160985,162330,161767,160706,160735,162098,164519,165099,164186,161210,160342,158366,155935,151742,147743,146210,144894,144845,143311,142120,141238,141526,141139,140929,141075,142186,143997,144592,144312,142666,140900,140414,141290,142013,141887,141129,140803,139670,138715,137420,137890,138329,140588,141711,141089,139536,138521,138840,138854,139400,139634,140012,139413,139230,138150,137675,137560,138211,138657,138932,138819,138978,139117,139776,139990,140202,139922,139518,139432,139686,140519,140711,140989,140810,140748,140710,140957,141167,141651,141760,141982,141238,140579,139868,139728,139559,139394,138969,138705,138419,138320,138512,138494,138949,139150,139741
394917,"Niles, MI",259,98060,98321,98476,98769,99095,99589,100027,100513,100931,100985,100830,100587,100708,100952,101487,101847,102230,102404,102703,102788,102859,103598,104769,106066,106866,107438,107677,107805,107927,108182,108490,109070,109863,110308,110696,111112,111827,112491,113326,114404,115259,115733,115969,116326,116754,117455,117898,118230,118358,118713,119013,119214,119486,120266,121410,122397,123316,123966,124781,125505,125993,126486,127065,127813,128443,128793,128753,128882,128726,128928,129003,129255,129939,130259,130649,130542,130986,131375,132148,132842,133945,134516,135013,135507,135982,136635,137045,137934,138715,139617,140267,140651,140975,141525,142473,143255,143988,144707,145544,146151,146641,147159,147877,148790,149475,150298,150829,151492,151938,152468,153041,153673,154099,154461,154701,154901,155159,155415,155694,156017,156437,157039,157698,158656,159549,160610,161198,161856,162399,162945,163284,163300,163283,163401,163656,163830,164082,164358,164689,164951,164988,164916,164679,164792,164860,164215,162892,161070,159846,158653,157695,157358,155842,155065,154039,153828,153332,152430,151827,151467,150715,149581,149044,147556,148421,148750,150128,150044,149549,149945,150658,151085,150927,150351,149119,148253,146931,145705,144370,143362,143082,142666,142040,141295,140419,140054,140213,140446,140514,139368,137959,136639,136062,135249,134244,133866,134399,135056,135455,135803,135905,136647,137517,138781,139333,139733,140492,141219,141183,140877,140826,141259,141437,141769,141770,141797,142254,143653,145773,147457,149751,151243,152120,151903,152126,152757,153421,153608,153376,152673,150613,148828,147290,147352,147383,147809,148066,148359,148931,149838,150603,151165,151489,151727,151493,151378,151805,152507,153293,153812,153862,153649,153386,154121,155767,157830,159290,160100,160804,161938,163040,163933,164873,166020,167601,167507,167401,166809,167926,168571,169353,169605,169928,171199,172677,174444,175350,177123,178478,179944,180402,181435,182218,183051,183750,183750,183539
394731,"Kahului, HI",260,261886,261493,260446,258647,257445,257190,257037,256334,255016,254471,254570,253925,252409,249337,247170,245826,244174,241657,239447,237928,237512,235816,234366,233357,233114,233509,234299,235576,236053,235903,235281,234914,234210,233950,234133,234571,235220,235142,234324,233220,232927,233581,234272,235151,236332,238296,239477,240856,241387,243405,245566,248140,250191,251851,254234,257072,259922,262908,265498,267966,270298,272841,276232,279241,282749,286211,289305,291768,295192,297585,300816,302646,306256,308968,311488,313785,316228,319248,322675,326024,328754,332944,337949,344009,348282,352660,357222,362708,368394,374529,381661,389567,397759,403623,409059,415768,424366,433108,441692,452086,463868,475156,483647,492671,501774,512692,522630,531548,541473,552289,563561,571784,577833,583244,591488,599816,609387,618815,628750,638465,646192,653306,659197,663762,667999,672677,677366,679465,678276,677484,676643,675949,673130,670190,668042,667326,666436,664130,659625,655756,653236,649592,645341,639627,635151,631886,628478,624865,619817,615069,610460,605623,600169,594589,589449,584938,580693,574852,568540,562912,558666,555269,552346,550080,548360,546937,546010,545823,545403,544758,543909,542587,541760,540564,539475,538176,537071,536373,535409,533788,532517,531078,530216,529080,528482,527973,527659,527445,527122,527240,527031,527290,526618,527106,527405,528322,528374,529354,530168,531365,532009,535892,539351,543471,544934,547212,549126,551596,554116,557078,558730,559813,560464,556446,554417,551440,555544,556805,558498,558827,560103,559105,560927,563589,568451,571191,572153,574085,573524,574378,574915,575880,577547,580423,582324,582388,582355,585859,590826,593554,594329,595155,598381,603063,606673,609160,610554,614449,617606,620359,621470,624058,629489,634701,638825,641483,643867,647035,651919,656502,661087,664739,670036,675356,678442,680799,682352,685173,688961,693399,698397,701853,704199,704731,704757,705046,706115,707787,710021,711646,712877,713381,712849,713152,714478,717647,720657
394946,"Ottawa, IL",261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107867,107855,108479,109284,110343,111014,111691,112475,113179,113914,114497,115164,115767,116655,117080,117514,117644,118273,118963,119210,119291,119188,119451,119516,119566,119693,119670,119935,119864,119790,119325,119335,119710,120173,120246,120128,119944,119674,119325,118486,117857,117137,116733,115940,114991,113994,112908,112154,111494,111009,110404,109772,109036,108267,107440,106655,105904,105272,104929,104543,104150,103685,103381,103212,103047,102875,102657,102446,102188,101867,101557,101190,100821,100436,99970,99542,99108,98876,98693,98516,98341,98067,97774,97514,97339,97177,97071,96976,96935,96823,96695,96687,96707,96836,97002,97205,97344,97379,97401,97437,97466,97485,97575,97662,97798,97933,98408,98898,99309,99436,99546,99733,100000,100302,100667,100966,101257,101430,100669,99767,99207,99519,99734,99678,99390,99342,99027,98887,98558,98515,98939,99651,100119,100311,100668,101126,101791,101981,102478,102637,103188,103611,104146,104383,104613,104723,104758,104926,104949,105250,105340,105872,106165,106509,106570,106645,106658,106593,106872,106996,107394,107580,107878,108786,109699,110629,110632,110566,110797,111062,111221,111170,111143,111246,111341,110846,110415,109981,110368,110857,111162,111513
395125,"State College, PA",262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133801,133671,133596,133518,133693,133983,134719,135541,136521,137212,137822,138391,139047,139891,140823,141707,142479,143272,144358,145358,146197,146694,147010,147415,147872,148940,150134,151567,152529,153485,152799,152137,151512,152700,154866,157229,159308,160160,160985,161672,162975,164028,165672,167604,169598,170901,171462,171968,172651,173337,174149,174942,175836,176517,177390,178351,179642,180091,180607,180276,180457,181333,182098,182851,182807,183380,183978,183995,183265,183656,183920,185702,186447,187298,187570,187789,188772,189338,189267,189073,189214,189645,190543,191048,191760,191758,191925,192114,192261,192408,193692,195172,196650,196296,195466,194324,193946,194493,195526,196541,197205,197815,198200,198653,198907,199599,200180,200815,201043,200779,200149,199600,199095,198912,198387,197771,197369,197432,197961,198261,198342,198360,198382,198563,198663,198583,198518,198706,199242,199611,199625,199519,199865,200160,200827,201017,201614,202003,202662,203174,203884,204307,204666,204699,204810,205082,205018,205226,205329,205747,206024,206352,205511,205625,206062,207714,208581,209362,210157,210879,211177,211599,211697,211959,212671,213410,214472,215180,216126,216697,217311,218091,219302,220035,221007,221716,222737,222811,222438,222207,222499,223268,223884,224304,224767,225275,226093,226999,228097,229549,230353,229977,229297,229107,229459,230084,230482,231385,231960,232514,233009,233995,236016,238494,240734,241918,243164,244176,245589,246958,248143,249447,250167,250774,250919,251258,251793,252793,253464,254158,254569,254706,255029,255220
394359,"Bangor, ME",263,70033,70044,70026,69939,69918,69949,70149,70255,70338,70342,70597,70818,71146,71399,71674,71971,72141,72312,72425,72772,73209,73714,74092,74267,74256,74199,74261,74564,75129,75784,76222,76475,76618,76885,77189,77691,78236,78758,79322,79852,80111,80069,80049,80294,80757,81272,81861,82463,83002,83385,83717,84016,84555,85210,86017,86691,87385,88040,88491,88843,89210,89976,90716,91416,91874,92377,92773,93345,93807,94348,95054,95909,96883,97511,98079,98682,99297,99990,100624,101416,102142,102797,103376,103929,104495,105049,105761,106462,107656,108826,110256,111034,111979,112492,113697,114863,116421,118027,119641,121323,122217,122997,123591,124811,126037,128267,129501,130721,131083,131922,132784,133535,134368,135182,135868,136575,137081,137142,137249,137409,137779,138114,138289,138580,138894,139269,139670,139887,140066,140033,139969,139813,139891,139860,139853,139649,139827,140047,140334,140291,140255,140164,140165,140141,139880,139404,138852,138477,137967,137395,136849,136437,136121,135839,135620,135259,134779,134187,133710,133169,132630,132077,131616,131227,130823,130419,130136,129899,129909,129947,129856,129637,129329,129056,128610,128204,127792,127574,127286,127097,126819,126653,126509,126444,126329,126236,126155,125866,125454,125090,124961,124999,124883,124641,124542,124756,125194,125606,125917,125708,125368,125092,125028,124866,124489,124181,124282,124480,124949,125273,125643,127302,129009,129611,128717,127189,127125,128305,128894,128392,126674,125625,125270,124621,124418,125474,127782,130907,132569,132319,132019,132675,134676,135939,136419,136621,136892,136917,136670,136430,136393,136981,137051,137105,136811,137328,137978,138687,138986,138851,138936,138847,139508,140187,141432,142296,142917,143056,143233,143494,143797,144752,145481,146454,146805,147180,147882,148803,150195,150800,151078,151166,151854,152092,152588,152759,153475,153871,153863,153879,153707,154258,155049,155938,156432,157049,157553
